year,quarter,region,area,sex,age_group,value,unit,source
2556,ไตรมาสที่ 1,ภาคกลาง,นอกเขตเทศบาล,หญิง,20-24 ปี,2.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคเหนือ,รวม,หญิง,20-24 ปี,3.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคเหนือ,ในเขตเทศบาล,หญิง,20-24 ปี,6.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคเหนือ,นอกเขตเทศบาล,หญิง,20-24 ปี,2.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,รวม,หญิง,20-24 ปี,4.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,หญิง,20-24 ปี,2.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,หญิง,20-24 ปี,4.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคใต้,รวม,หญิง,20-24 ปี,5.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคใต้,ในเขตเทศบาล,หญิง,20-24 ปี,5.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ภาคใต้,นอกเขตเทศบาล,หญิง,20-24 ปี,5.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,รวม,หญิง,20-24 ปี,4.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,ในเขตเทศบาล,หญิง,20-24 ปี,5.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ทั่วประเทศ,นอกเขตเทศบาล,หญิง,20-24 ปี,4.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,กรุงเทพมหานคร,ในเขตเทศบาล,หญิง,20-24 ปี,6.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคกลาง,รวม,หญิง,20-24 ปี,5.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคกลาง,นอกเขตเทศบาล,หญิง,20-24 ปี,5.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคเหนือ,รวม,หญิง,20-24 ปี,5.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคเหนือ,ในเขตเทศบาล,หญิง,20-24 ปี,7.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคเหนือ,นอกเขตเทศบาล,หญิง,20-24 ปี,4.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,รวม,หญิง,20-24 ปี,2.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,หญิง,20-24 ปี,2.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,หญิง,20-24 ปี,2.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคใต้,รวม,หญิง,20-24 ปี,5.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคใต้,ในเขตเทศบาล,หญิง,20-24 ปี,3.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ภาคใต้,นอกเขตเทศบาล,หญิง,20-24 ปี,6.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,รวม,หญิง,20-24 ปี,4.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,ในเขตเทศบาล,หญิง,20-24 ปี,4.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ทั่วประเทศ,นอกเขตเทศบาล,หญิง,20-24 ปี,4.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,กรุงเทพมหานคร,ในเขตเทศบาล,หญิง,20-24 ปี,5.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคกลาง,รวม,หญิง,20-24 ปี,4.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคกลาง,ในเขตเทศบาล,หญิง,20-24 ปี,3.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคกลาง,นอกเขตเทศบาล,หญิง,20-24 ปี,4.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคเหนือ,รวม,หญิง,20-24 ปี,3.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคเหนือ,ในเขตเทศบาล,หญิง,20-24 ปี,6.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคเหนือ,นอกเขตเทศบาล,หญิง,20-24 ปี,3.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,รวม,หญิง,20-24 ปี,3.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,ในเขตเทศบาล,หญิง,20-24 ปี,3.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,นอกเขตเทศบาล,หญิง,20-24 ปี,3.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคใต้,รวม,หญิง,20-24 ปี,7.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคใต้,ในเขตเทศบาล,หญิง,20-24 ปี,5.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ภาคใต้,นอกเขตเทศบาล,หญิง,20-24 ปี,7.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ,รวม,หญิง,20-24 ปี,3.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ทั่วประเทศ,ในเขตเทศบาล,หญิง,20-24 ปี,4.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
